ticker,name,sector,industry,pilier_bilan,pilier_rendement_capital,pilier_cash,pilier_marges,pilier_discipline,note_qualite_20,note_qualite_n_piliers,note_qualite_low_confidence,pilier_valorisation,pilier_momentum,note_perspective_20,note_perspective_n_piliers,note_perspective_low_confidence
SOBO.TO,South Bow Corporation,Energy,Oil & Gas Midstream,6.5,13.5,,15.2,,11.7,3,False,11.2,9.4,10.3,2,False
SOFI,"SoFi Technologies, Inc.",Financial Services,Credit Services,8.9,3.6,,5.4,1.4,4.8,4,False,0.0,0.5,0.2,2,False
SOLS,"Solstice Advanced Materials, Inc.",Basic Materials,Specialty Chemicals,3.0,11.4,6.6,9.7,16.2,9.4,5,False,0.0,,0.0,1,True
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,1.8,18.6,7.8,14.4,,10.6,4,False,20.0,11.6,15.8,2,False
SOMA3.SA,,,,,,,,,,0,True,,,,0,True
SON,Sonoco Products Company,Consumer Cyclical,Packaging & Containers,5.3,14.3,10.2,11.9,9.8,10.3,5,False,20.0,17.4,18.7,2,False
SONO,"Sonos, Inc.",Technology,Consumer Electronics,9.8,12.2,15.8,8.5,17.7,12.8,5,False,0.0,6.9,3.4,2,False
SOUN,"SoundHound AI, Inc.",Technology,Software - Application,18.0,1.0,8.4,0.9,,7.1,4,False,,0.2,0.2,1,True
SPB.TO,Superior Plus Corp.,Utilities,Utilities - Regulated Gas,11.6,1.6,,1.0,,4.7,3,False,0.0,3.1,1.6,2,False
SPCX,Space Exploration Technologies Corp.,Industrials,Aerospace & Defense,16.6,,17.8,1.1,0.4,9.0,4,False,,,,0,True
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,2.4,20.0,9.2,16.2,7.7,11.1,5,False,15.8,15.5,15.6,2,False
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,9.3,12.1,,12.8,10.7,11.2,4,False,7.1,3.1,5.1,2,False
SPH,"Suburban Propane Partners, L.P.",Utilities,Utilities - Regulated Gas,6.0,18.0,11.1,5.0,19.5,11.9,5,False,19.4,7.2,13.3,2,False
SPHR,Sphere Entertainment Co.,Communication Services,Entertainment,10.8,3.5,12.6,1.8,6.1,7.0,5,False,,19.5,19.5,1,True
SPNT,SiriusPoint Ltd.,Financial Services,Insurance - Reinsurance,8.6,17.0,,5.2,1.5,8.1,4,False,17.9,14.0,16.0,2,False
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,16.0,18.6,,13.2,,15.9,3,False,0.0,4.7,2.4,2,False
SPSC,"SPS Commerce, Inc.",Technology,Software - Application,15.5,8.5,14.6,12.2,10.6,12.3,5,False,4.4,3.8,4.1,2,False
SPXC,"SPX Technologies, Inc.",Industrials,Building Products & Equipment,12.7,12.2,11.2,14.0,,12.5,4,False,6.3,8.5,7.4,2,False
SQM,Sociedad Química y Minera de Chile S.A.,Basic Materials,Specialty Chemicals,9.9,16.2,15.2,16.2,10.2,13.5,5,False,17.1,17.7,17.4,2,False
SR,Spire Inc.,Utilities,Utilities - Regulated Gas,2.4,7.1,5.6,9.9,14.5,7.9,5,False,8.5,8.8,8.6,2,False
SRAD,Sportradar Group AG,Technology,Software - Application,9.8,4.8,,7.2,,7.3,3,False,0.0,0.3,0.2,2,False
SRCE,1st Source Corporation,Financial Services,Banks - Regional,,10.8,,16.2,5.0,10.7,3,False,11.6,16.0,13.8,2,False
SRE,Sempra,Utilities,Utilities - Diversified,7.8,5.1,6.2,16.0,12.5,9.5,5,False,1.5,3.4,2.4,2,False
SRPT,"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,7.8,6.7,7.6,8.6,5.3,7.2,5,False,,8.9,8.9,1,True
SRRK,Scholar Rock Holding Corporation,Healthcare,Biotechnology,9.8,0.8,8.2,7.0,,6.4,4,False,,15.0,15.0,1,True
SRU.UN.TO,,,,,,,,,,0,True,,,,0,True
SSB,SouthState Bank Corporation,Financial Services,Banks - Regional,,7.7,,15.0,6.8,9.8,3,False,13.3,6.9,10.1,2,False
SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,Lumber & Wood Production,13.6,15.2,14.8,13.2,8.3,13.0,5,False,10.0,6.5,8.2,2,False
SSMR,Sunshine Silver Mining & Refining Company,Basic Materials,Other Industrial Metals & Mining,19.4,,18.8,2.0,,13.4,3,False,,,,0,True
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,1.7,11.2,8.8,15.0,16.5,10.6,5,False,14.7,6.1,10.4,2,False
SSRM,SSR Mining Inc.,Basic Materials,Gold,18.9,13.6,17.2,14.4,2.9,13.4,5,False,10.2,15.4,12.8,2,False
SSRM.TO,SSR Mining Inc.,Basic Materials,Gold,18.9,13.6,,14.4,,15.6,3,False,10.3,15.3,12.8,2,False
ST,Sensata Technologies Holding plc,Technology,Scientific & Technical Instruments,7.2,5.4,9.8,9.4,12.3,8.8,5,False,0.0,12.1,6.0,2,False
STAA,STAAR Surgical Company,Healthcare,Medical Instruments & Supplies,13.4,8.3,12.0,11.0,5.1,10.0,5,False,0.0,3.8,1.9,2,False
STAG,"STAG Industrial, Inc.",Real Estate,REIT - Industrial,11.7,9.7,12.0,13.2,7.4,10.8,5,False,4.2,12.3,8.2,2,False
STBA,"S&T Bancorp, Inc.",Financial Services,Banks - Regional,,6.9,,13.8,11.4,10.7,3,False,10.2,14.7,12.4,2,False
STC,Stewart Information Services Corporation,Financial Services,Insurance - Property & Casualty,12.0,6.4,,2.4,6.9,6.9,4,False,5.6,3.1,4.4,2,False
STDN,"Standard Nuclear, Inc.",Basic Materials,Specialty Chemicals,19.0,,16.7,0.4,,12.0,3,False,,,,0,True
STE,STERIS plc,Healthcare,Medical Devices,8.2,13.3,10.4,15.7,9.4,11.4,5,False,8.7,5.8,7.2,2,False
STEP,StepStone Group Inc.,Financial Services,Asset Management,5.8,0.3,,0.4,3.1,2.4,4,False,,1.4,1.4,1,True
STGW,Stagwell Inc.,Communication Services,Advertising Agencies,3.4,5.4,9.0,4.8,15.2,7.6,5,False,0.0,18.9,9.4,2,False
STLA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,8.9,0.7,,1.6,,3.7,3,False,,1.0,1.0,1,True
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,9.3,14.8,8.1,9.0,13.9,11.0,5,False,6.6,16.8,11.7,2,False
STM,STMicroelectronics N.V.,Technology,Semiconductors,12.6,5.1,8.4,7.2,9.1,8.5,5,False,,15.6,15.6,1,True
STN,Stantec Inc.,Industrials,Engineering & Construction,10.8,12.9,,11.0,,11.6,3,False,4.9,1.0,3.0,2,False
STN.TO,Stantec Inc.,Industrials,Engineering & Construction,10.8,12.9,12.0,11.0,4.9,10.3,5,False,5.1,1.0,3.0,2,False
STNE,StoneCo Ltd.,Technology,Software - Infrastructure,4.5,17.8,,18.3,,13.5,3,False,20.0,1.1,10.6,2,False
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,17.6,16.6,17.2,18.9,18.6,17.8,5,False,20.0,10.0,15.0,2,False
STOK,"Stoke Therapeutics, Inc.",Healthcare,Biotechnology,17.0,2.4,8.8,4.3,,8.1,4,False,,12.7,12.7,1,True
STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services,15.4,7.5,15.4,14.8,15.5,13.7,5,False,13.4,8.4,10.9,2,False
STRL,"Sterling Infrastructure, Inc.",Industrials,Engineering & Construction,12.4,18.8,12.6,15.3,2.4,12.3,5,False,0.0,15.2,7.6,2,False
STT,State Street Corporation,Financial Services,Asset Management,,10.0,,8.1,16.7,11.6,3,False,6.3,18.5,12.4,2,False
STUB,"StubHub Holdings, Inc.",Communication Services,Internet Content & Information,8.6,0.2,19.2,2.8,0.6,6.3,5,False,,,,0,True
STVN,Stevanato Group S.p.A.,Healthcare,Medical Instruments & Supplies,7.6,11.7,,15.0,,11.4,3,False,8.8,3.6,6.2,2,False
STWD,"Starwood Property Trust, Inc.",Real Estate,REIT - Mortgage,10.5,7.0,2.3,7.6,18.6,9.2,5,False,0.0,4.4,2.2,2,False
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,4.2,20.0,7.0,18.5,3.9,10.7,5,False,0.0,19.1,9.6,2,False
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,2.8,17.1,10.6,19.2,16.0,13.1,5,False,16.1,8.7,12.4,2,False
SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,12.4,13.9,,12.0,,12.8,3,False,9.6,13.6,11.6,2,False
SU.TO,Suncor Energy Inc.,Energy,Oil & Gas Integrated,12.4,13.9,15.4,12.0,13.3,13.4,5,False,9.7,14.0,11.8,2,False
SUI,"Sun Communities, Inc.",Real Estate,REIT - Residential,9.8,4.4,17.1,4.8,13.1,9.8,5,False,0.0,6.9,3.4,2,False
SULA11.SA,,,,,,,,,,0,True,,,,0,True
SUNB,"Sunbelt Rentals Holdings, Inc.",Industrials,Rental & Leasing Services,4.2,14.0,10.8,15.0,15.3,11.9,5,False,7.4,,7.4,1,True
SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,12.3,6.5,14.0,4.1,,9.2,4,False,,5.4,5.4,1,True
SUZB3.SA,Suzano S.A.,Basic Materials,Paper & Paper Products,8.2,14.8,3.6,13.5,10.3,10.1,5,False,20.0,2.8,11.4,2,False
SVM,Silvercorp Metals Inc.,Basic Materials,Silver,16.2,9.5,12.8,14.0,1.2,10.7,5,False,0.0,18.3,9.2,2,False
SVM.TO,Silvercorp Metals Inc.,Basic Materials,Silver,16.2,9.5,,14.0,,13.2,3,False,0.0,18.2,9.1,2,False
SVRA,Savara Inc.,Healthcare,Biotechnology,14.1,1.2,8.6,7.0,4.4,7.1,5,False,,14.9,14.9,1,True
SVV,"Savers Value Village, Inc.",Consumer Cyclical,Specialty Retail,3.5,6.2,5.0,7.6,13.0,7.1,5,False,0.0,3.9,2.0,2,False
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,10.0,4.1,8.4,5.2,5.4,6.6,5,False,0.0,14.1,7.0,2,False
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,5.4,5.6,11.8,6.6,14.1,8.7,5,False,9.5,14.4,12.0,2,False
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,11.6,6.6,11.7,9.3,18.2,11.5,5,False,8.7,5.2,7.0,2,False
SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,14.2,5.2,13.0,15.5,7.0,11.0,5,False,3.5,14.5,9.0,2,False
SXI,Standex International Corporation,Industrials,Specialty Industrial Machinery,11.9,13.9,13.2,14.4,5.6,11.8,5,False,7.4,15.1,11.2,2,False
SXT,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals,8.8,12.5,7.3,10.6,6.2,9.1,5,False,1.1,13.8,7.4,2,False
SYBT,"Stock Yards Bancorp, Inc.",Financial Services,Banks - Regional,,11.1,,14.6,3.4,9.7,3,False,6.4,8.8,7.6,2,False
SYF,Synchrony Financial,Financial Services,Credit Services,,16.2,,14.9,17.7,16.3,3,False,18.6,7.4,13.0,2,False
SYK,Stryker Corporation,Healthcare,Medical Devices,5.8,15.4,10.1,16.5,7.3,11.0,5,False,5.6,4.6,5.1,2,False
SYM,Symbotic Inc.,Industrials,Specialty Industrial Machinery,14.9,4.1,13.0,3.3,,8.8,4,False,0.0,1.6,0.8,2,False
SYNA,Synaptics Incorporated,Technology,Semiconductors,4.3,0.8,8.4,2.2,10.9,5.3,5,False,,12.7,12.7,1,True
SYRE,"Spyre Therapeutics, Inc.",Healthcare,Biotechnology,18.8,5.5,11.0,7.0,,10.6,4,False,,19.7,19.7,1,True
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,5.5,19.5,8.4,5.2,13.0,10.3,5,False,10.0,9.6,9.8,2,False
T.TO,TELUS Corporation,Communication Services,Telecom Services,2.8,3.1,9.2,7.0,14.8,7.4,5,False,,2.6,2.6,1,True
TA.TO,TransAlta Corporation,Utilities,Utilities - Independent Power Producers,7.9,0.9,13.8,9.4,15.6,9.5,5,False,,2.2,2.2,1,True
TAC,TransAlta Corporation,Utilities,Utilities - Independent Power Producers,7.9,0.9,,9.4,,6.1,3,False,,1.8,1.8,1,True
TAEE11.SA,Transmissora Aliança de Energia Elétrica S.A.,Utilities,Utilities - Regulated Electric,14.8,18.5,17.8,19.8,5.7,15.3,5,False,0.0,14.2,7.1,2,False
TALO,Talos Energy Inc.,Energy,Oil & Gas E&P,10.2,1.1,13.8,6.5,5.9,7.5,5,False,,16.1,16.1,1,True
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,8.9,0.5,10.4,5.4,19.0,8.8,5,False,,6.3,6.3,1,True
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,11.3,6.3,11.9,4.0,,8.4,4,False,,11.6,11.6,1,True
TBBB,BBB Foods Inc.,Consumer Defensive,Discount Stores,2.7,0.1,,1.2,,1.3,3,False,,19.5,19.5,1,True
TBBK,"The Bancorp, Inc.",Financial Services,Banks - Regional,,18.5,,17.2,18.0,17.9,3,False,11.1,1.6,6.4,2,False
TBLA,Taboola.com Ltd.,Communication Services,Internet Content & Information,11.8,11.4,15.2,6.7,19.0,12.8,5,False,18.7,13.1,15.9,2,False
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional,,7.1,,10.6,8.5,8.7,3,False,11.1,9.0,10.0,2,False
TCBK,TriCo Bancshares,Financial Services,Banks - Regional,,7.5,,12.6,9.3,9.8,3,False,10.7,11.4,11.0,2,False
TCL.A.TO,,,,,,,,,,0,True,,,,0,True
TD,The Toronto-Dominion Bank,Financial Services,Banks - Diversified,,10.5,,10.2,,10.4,2,True,5.9,17.4,11.6,2,False
TD.TO,The Toronto-Dominion Bank,Financial Services,Banks - Diversified,,10.5,,10.2,17.9,12.9,3,False,6.0,17.6,11.8,2,False
TDAY,"USA TODAY Co., Inc.",Communication Services,Publishing,2.5,1.4,8.5,4.8,1.9,3.8,5,False,,18.7,18.7,1,True
TDC,Teradata Corporation,Technology,Software - Infrastructure,8.2,19.8,18.2,14.2,18.3,15.7,5,False,20.0,12.0,16.0,2,False
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,16.7,,5.7,19.0,17.6,14.8,4,False,11.8,4.2,8.0,2,False
TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services,3.5,6.3,11.8,4.2,,6.4,4,False,,3.3,3.3,1,True
TDTH,Trident Digital Tech Holdings Ltd,Technology,Information Technology Services,0.1,,6.3,2.2,0.2,2.2,4,False,,0.0,0.0,1,True
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,14.4,14.1,16.4,7.4,3.1,11.1,5,False,15.9,15.7,15.8,2,False
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,10.0,9.2,8.2,14.6,7.0,9.8,5,False,10.9,7.9,9.4,2,False
TE,T1 Energy Inc.,Industrials,Electrical Equipment & Parts,1.0,0.0,2.1,0.8,,1.0,4,False,,19.1,19.1,1,True
TEAM,Atlassian Corporation,Technology,Software - Application,3.4,3.0,10.0,7.2,11.2,7.0,5,False,,10.6,10.6,1,True
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,12.2,11.5,9.8,16.7,9.2,11.9,5,False,0.0,12.5,6.2,2,False
TECK,Teck Resources Limited,Basic Materials,Copper,12.8,9.9,,15.4,,12.7,3,False,9.4,15.6,12.5,2,False
TECK.B.TO,,,,,,,,,,0,True,,,,0,True
TEL,TE Connectivity plc,Technology,Electronic Components,7.4,15.7,8.8,14.8,14.2,12.2,5,False,15.3,6.1,10.7,2,False
TEN,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream,4.0,9.8,0.5,15.4,17.9,9.5,5,False,20.0,17.9,19.0,2,False
TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,1.8,5.0,11.6,5.5,13.5,7.5,5,False,0.0,11.6,5.8,2,False
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,13.3,18.0,7.4,18.0,7.3,12.8,5,False,10.0,17.8,13.9,2,False
TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery,8.1,4.0,8.0,5.7,7.3,6.6,5,False,4.1,12.9,8.5,2,False
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,,5.7,,11.8,17.3,11.6,3,False,12.4,8.3,10.4,2,False
TFII,TFI International Inc.,Industrials,Trucking,6.4,10.6,11.2,7.0,13.8,9.8,5,False,11.7,17.1,14.4,2,False
TFII.TO,TFI International Inc.,Industrials,Trucking,6.4,10.6,,7.0,,8.0,3,False,11.7,17.1,14.4,2,False
TFIN,"Triumph Financial, Inc.",Financial Services,Banks - Regional,,2.2,,5.2,4.5,4.0,3,False,0.0,16.0,8.0,2,False
TFPM,Triple Flag Precious Metals Corp.,Basic Materials,Other Precious Metals & Mining,14.5,15.6,7.0,19.5,3.9,12.1,5,False,9.5,8.1,8.8,2,False
TFPM.TO,Triple Flag Precious Metals Corp.,Basic Materials,Other Precious Metals & Mining,14.5,15.6,,19.5,,16.5,3,False,9.6,7.9,8.8,2,False
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,3.6,8.0,7.2,7.8,15.4,8.4,5,False,,10.5,10.5,1,True
TGB,Trekor Metals Limited,Basic Materials,Copper,3.4,5.2,,8.6,,5.7,3,False,0.0,18.9,9.4,2,False
TGLS,Tecnoglass Holdings Inc.,Basic Materials,Building Materials,9.7,14.5,7.4,10.4,13.5,11.1,5,False,15.8,0.2,8.0,2,False
TGS,Transportadora de Gas del Sur S.A.,Energy,Oil & Gas Integrated,14.9,12.4,,15.4,,14.2,3,False,9.6,9.0,9.3,2,False
TGT,Target Corporation,Consumer Defensive,Discount Stores,3.4,17.6,9.6,7.2,8.2,9.2,5,False,11.7,19.7,15.7,2,False
TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology,7.2,19.7,8.4,15.7,5.5,11.3,5,False,14.2,14.8,14.5,2,False
TH,Target Hospitality Corp.,Industrials,Specialty Business Services,9.4,1.1,9.2,1.1,3.7,4.9,5,False,,19.3,19.3,1,True
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,3.8,18.9,10.3,15.0,14.9,12.6,5,False,20.0,12.5,16.2,2,False
THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,8.2,16.7,,4.4,5.1,8.6,4,False,12.4,12.2,12.3,2,False
THO,"THOR Industries, Inc.",Consumer Cyclical,Recreational Vehicles,13.1,6.5,11.1,4.7,9.3,8.9,5,False,12.5,3.1,7.8,2,False
THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,14.6,4.9,14.3,6.2,10.1,10.0,5,False,0.0,14.5,7.2,2,False
TIC,"TIC Solutions, Inc.",Industrials,Specialty Business Services,12.7,1.3,3.2,1.8,14.5,6.7,5,False,,1.2,1.2,1,True
TIH.TO,Toromont Industries Ltd.,Industrials,Industrial Distribution,15.3,13.0,14.6,12.6,7.5,12.6,5,False,3.5,14.0,8.8,2,False
TILE,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",14.0,15.8,12.8,15.5,1.2,11.9,5,False,11.3,17.2,14.2,2,False
TIMS3.SA,TIM S.A.,Communication Services,Telecom Services,7.0,13.7,11.0,16.0,16.1,12.8,5,False,18.0,5.5,11.8,2,False
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,5.5,19.2,11.5,12.7,5.8,10.9,5,False,0.0,8.5,4.2,2,False
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment,7.6,7.8,7.2,12.6,4.8,8.0,5,False,0.0,7.2,3.6,2,False
TKO.TO,Trekor Metals Limited,Basic Materials,Copper,3.4,5.2,5.8,8.6,,5.8,4,False,0.0,18.8,9.4,2,False
TKR,The Timken Company,Industrials,Tools & Accessories,11.9,6.9,10.5,9.6,11.2,10.0,5,False,1.5,17.7,9.6,2,False
TLEVISACPO.MX,"Grupo Televisa, S.A.B.",Communication Services,Telecom Services,11.8,2.8,9.9,4.6,16.5,9.1,5,False,,7.8,7.8,1,True
TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power Producers,4.6,0.4,16.0,0.8,17.1,7.8,5,False,,1.0,1.0,1,True
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,9.8,11.2,,10.8,,10.6,3,False,20.0,11.0,15.5,2,False
TMC,TMC the metals company Inc.,Basic Materials,Other Industrial Metals & Mining,13.7,0.0,11.5,3.2,,7.1,4,False,,0.8,0.8,1,True
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,8.1,18.8,7.8,15.7,,12.6,4,False,12.9,2.5,7.7,2,False
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,4.4,14.4,8.4,15.8,9.8,10.6,5,False,8.6,12.0,10.3,2,False
TMP,Tompkins Financial Corporation,Financial Services,Banks - Regional,,16.0,,14.6,7.1,12.6,3,False,18.0,17.1,17.6,2,False
TNC,Tennant Company,Industrials,Specialty Industrial Machinery,9.8,3.5,10.0,4.0,16.7,8.8,5,False,0.0,3.7,1.8,2,False
TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,5.2,3.0,4.2,4.3,,4.2,4,False,,16.5,16.5,1,True
TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services,0.4,19.9,13.2,5.4,19.8,11.7,5,False,9.3,9.0,9.2,2,False
TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology,18.4,5.6,12.0,1.2,,9.3,4,False,,18.5,18.5,1,True
TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream,19.4,17.7,17.8,17.6,5.7,15.6,5,False,20.0,16.3,18.2,2,False
TNL,Travel + Leisure Co.,Consumer Cyclical,Travel Services,18.9,,10.2,13.7,17.7,15.1,4,False,8.2,15.1,11.6,2,False
TOL,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction,9.1,12.2,11.8,14.5,12.4,12.0,5,False,12.0,11.7,11.8,2,False
TOP,TOP Financial Group Limited,Financial Services,Capital Markets,16.0,1.0,,0.5,,5.8,3,False,,19.9,19.9,1,True
TOST,"Toast, Inc.",Technology,Software - Infrastructure,12.3,16.2,12.2,8.8,3.3,10.6,5,False,2.6,5.9,4.2,2,False
TOTS3.SA,TOTVS S.A.,Technology,Software - Application,7.4,13.6,7.5,15.4,12.9,11.4,5,False,15.4,3.1,9.2,2,False
TOU.TO,Tourmaline Oil Corp.,Energy,Oil & Gas E&P,9.8,4.0,2.6,8.9,16.3,8.3,5,False,0.0,2.8,1.4,2,False
TOWN,TowneBank,Financial Services,Banks - Regional,,9.6,,14.4,5.1,9.7,3,False,3.3,8.0,5.6,2,False
TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco,14.4,15.3,8.9,8.9,1.5,9.8,5,False,0.0,3.1,1.6,2,False
TPC,Tutor Perini Corporation,Industrials,Engineering & Construction,11.6,11.5,19.0,5.2,0.4,9.5,5,False,0.0,14.7,7.4,2,False
TPG,TPG Inc.,Financial Services,Asset Management,11.5,15.2,,4.3,14.3,11.3,4,False,0.0,3.8,1.9,2,False
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,19.0,18.7,11.5,19.7,2.0,14.2,5,False,0.0,5.3,2.6,2,False
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,7.2,19.9,13.2,17.6,11.8,13.9,5,False,13.1,13.0,13.0,2,False
TPZ.TO,Topaz Energy Corp.,Energy,Oil & Gas Midstream,16.1,,12.7,16.2,9.3,13.6,4,False,0.0,7.3,3.6,2,False
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Confectioners,18.2,9.3,11.0,13.0,3.8,11.1,5,False,5.0,9.7,7.4,2,False
TRAX,"First Tracks Biotherapeutics, Inc.",Healthcare,Biotechnology,17.4,,14.2,7.0,,12.9,3,False,,,,0,True
TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,8.2,14.2,9.4,16.1,6.8,10.9,5,False,12.3,4.0,8.2,2,False
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,2.5,19.6,6.4,11.4,4.3,8.8,5,False,0.0,16.0,8.0,2,False
TRI,Thomson Reuters Corporation,Industrials,Specialty Business Services,7.5,11.8,14.0,18.3,16.5,13.6,5,False,4.9,1.4,3.2,2,False
TRI.TO,Thomson Reuters Corporation,Industrials,Specialty Business Services,7.5,11.8,,18.3,,12.5,3,False,5.1,1.3,3.2,2,False
TRIN,Trinity Capital Inc.,Financial Services,Asset Management,10.0,10.5,,18.2,15.6,13.6,4,False,15.4,14.5,15.0,2,False
TRIP,"Tripadvisor, Inc.",Consumer Cyclical,Travel Services,10.1,2.9,8.6,6.6,19.6,9.6,5,False,,0.9,0.9,1,True
TRLV,Trulieve Cannabis Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,8.8,3.1,12.6,7.6,0.8,6.6,5,False,,13.9,13.9,1,True
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,6.0,3.6,9.6,7.6,12.5,7.9,5,False,,2.2,2.2,1,True
TRMD,TORM plc,Energy,Oil & Gas Midstream,14.0,17.3,8.0,17.6,19.7,15.3,5,False,20.0,15.4,17.7,2,False
TRMK,Trustmark Corporation,Financial Services,Banks - Regional,,8.5,,10.6,8.4,9.2,3,False,12.6,9.8,11.2,2,False
TRN,"Trinity Industries, Inc.",Industrials,Railroads,3.8,17.8,0.6,13.8,17.3,10.7,5,False,20.0,8.9,14.4,2,False
TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,13.9,12.6,12.8,16.2,3.5,11.8,5,False,14.3,16.0,15.2,2,False
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,17.5,15.6,,9.8,15.8,14.7,4,False,14.6,8.2,11.4,2,False
TROX,Tronox Holdings plc,Basic Materials,Chemicals,1.5,0.5,1.4,1.2,18.3,4.6,5,False,,12.0,12.0,1,True
TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,1.8,10.0,,15.2,,9.0,3,False,2.4,4.2,3.3,2,False
TRP.TO,TC Energy Corporation,Energy,Oil & Gas Midstream,1.8,10.0,4.8,15.2,9.4,8.2,5,False,2.6,4.6,3.6,2,False
TRS,TriMas Corporation,Consumer Cyclical,Packaging & Containers,17.2,8.0,19.6,13.7,8.8,13.5,5,False,9.5,10.3,9.9,2,False
TRU,TransUnion,Financial Services,Financial Data & Stock Exchanges,9.6,13.1,,6.1,2.3,7.8,4,False,11.2,4.9,8.0,2,False
TRUP,"Trupanion, Inc.",Financial Services,Insurance - Property & Casualty,13.6,3.0,,1.8,0.9,4.8,4,False,0.0,0.5,0.2,2,False
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,7.8,17.8,,6.8,8.8,10.3,4,False,14.0,13.9,14.0,2,False
TRVI,"Trevi Therapeutics, Inc.",Healthcare,Biotechnology,19.6,5.7,10.6,7.0,,10.7,4,False,,16.6,16.6,1,True
TSAT,Telesat Corporation,Technology,Communication Equipment,0.4,0.3,,1.4,,0.7,3,False,,14.4,14.4,1,True
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,1.6,18.2,6.2,11.6,12.7,10.1,5,False,8.8,1.5,5.2,2,False
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,16.8,9.4,9.4,14.9,,12.6,4,False,0.0,18.3,9.2,2,False
TSHA,"Taysha Gene Therapies, Inc.",Healthcare,Biotechnology,15.8,3.2,10.5,3.9,,8.4,4,False,,16.1,16.1,1,True
